OrderID,OrderDate,Region,Category,Product,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit
ORD-12336,2023-12-11,South,Office Supplies,Printer Paper,Home Office,3,33.34,0.0,100.02,32.07
ORD-12337,2023-12-10,Central,Electronics,Keyboard,Consumer,8,609.88,0.05,4635.09,789.0
ORD-12338,2023-06-06,Central,Electronics,Smartphone,Home Office,1,434.08,0.05,412.38,135.83
ORD-12339,2024-08-17,East,Electronics,Laptop,Home Office,8,820.1,0.05,6232.76,471.42
ORD-12340,2023-03-14,South,Furniture,Lamp,Corporate,5,766.72,0.0,3833.6,1081.79
ORD-12341,2023-03-12,North,Electronics,Monitor,Consumer,1,123.03,0.0,123.03,8.75
ORD-12342,2023-12-18,Central,Furniture,Bookshelf,Home Office,6,601.54,0.15,3067.85,561.49
ORD-12343,2024-01-06,South,Electronics,Laptop,Home Office,8,83.21,0.0,665.68,96.93
ORD-12344,2023-08-09,Central,Electronics,Monitor,Corporate,1,346.34,0.0,346.34,24.98
ORD-12345,2023-06-15,North,Furniture,Sofa,Consumer,4,743.1,0.1,2675.16,583.49
ORD-12346,2024-06-06,East,Office Supplies,Stapler,Corporate,4,20.41,0.2,65.31,11.19
ORD-12347,2024-08-26,North,Electronics,Smartphone,Consumer,3,509.67,0.1,1376.11,185.95
ORD-12348,2023-03-06,North,Furniture,Chair,Consumer,5,744.0,0.0,3720.0,447.06
ORD-12349,2023-07-08,East,Electronics,Headphones,Consumer,9,779.89,0.0,7019.01,1117.46
ORD-12350,2024-02-20,North,Electronics,Smartphone,Consumer,5,140.67,0.1,633.02,89.67
ORD-12351,2023-11-27,West,Office Supplies,Folder,Corporate,6,16.84,0.0,101.04,32.45
ORD-12352,2023-04-19,West,Electronics,Keyboard,Consumer,1,56.73,0.1,51.06,7.52
ORD-12353,2023-11-22,South,Electronics,Headphones,Home Office,6,1139.19,0.1,6151.63,1058.26
ORD-12354,2023-06-17,South,Electronics,Headphones,Home Office,5,628.68,0.15,2671.89,548.82
ORD-12355,2023-10-21,East,Electronics,Keyboard,Consumer,9,129.39,0.05,1106.28,375.77
ORD-12356,2024-04-10,South,Electronics,Smartphone,Home Office,7,1030.76,0.15,6133.02,2141.63
ORD-12357,2023-12-19,East,Office Supplies,Pen Set,Corporate,8,9.55,0.1,68.76,20.76
ORD-12358,2023-10-21,East,Office Supplies,Stapler,Consumer,4,44.15,0.15,150.11,13.01
ORD-12359,2023-06-07,North,Furniture,Desk,Home Office,9,169.16,0.0,1522.44,188.02
ORD-12360,2023-11-29,South,Furniture,Desk,Corporate,2,681.4,0.0,1362.8,93.5
ORD-12361,2024-07-05,East,Office Supplies,Notebook,Corporate,1,52.15,0.2,41.72,3.12
ORD-12362,2023-06-28,East,Furniture,Bookshelf,Corporate,4,89.71,0.0,358.84,106.42
ORD-12363,2023-04-21,Central,Electronics,Headphones,Consumer,2,1128.8,0.15,1918.96,496.04
ORD-12364,2023-02-12,North,Electronics,Laptop,Consumer,4,1107.71,0.0,4430.84,1502.42
ORD-12365,2023-03-27,West,Furniture,Bookshelf,Consumer,6,159.15,0.2,763.92,254.93
ORD-12366,2024-01-26,Central,Electronics,Laptop,Corporate,5,304.27,0.2,1217.08,286.21
ORD-12367,2023-09-23,East,Office Supplies,Pen Set,Home Office,4,43.05,0.0,172.2,47.38
ORD-12368,2024-09-24,North,Electronics,Smartphone,Consumer,7,1055.97,0.0,7391.79,1813.39
ORD-12369,2024-10-23,West,Furniture,Sofa,Corporate,9,65.26,0.0,587.34,177.91
ORD-12370,2024-05-16,South,Electronics,Smartphone,Consumer,2,112.33,0.0,224.66,52.36
ORD-12371,2023-05-12,South,Electronics,Laptop,Corporate,4,813.82,0.05,3092.52,957.47
ORD-12372,2023-01-19,North,Electronics,Keyboard,Home Office,8,85.86,0.0,686.88,174.38
ORD-12373,2024-01-22,West,Electronics,Smartphone,Consumer,3,1014.17,0.05,2890.38,222.08
ORD-12374,2024-11-15,East,Office Supplies,Stapler,Corporate,5,22.24,0.0,111.2,9.29
ORD-12375,2024-12-14,Central,Furniture,Sofa,Corporate,6,280.39,,1345.87,186.69
ORD-12376,2024-10-06,Central,Office Supplies,Folder,Consumer,1,50.74,0.0,50.74,3.72
ORD-12377,2023-06-03,Central,Furniture,Sofa,Home Office,5,124.96,0.15,531.08,182.41
ORD-12378,2023-05-16,East,Furniture,Lamp,Corporate,5,611.69,0.0,3058.45,163.5
ORD-12379,2024-03-19,North,Furniture,Lamp,Home Office,5,441.92,0.1,1988.64,369.53
ORD-12380,2024-09-30,South,Electronics,Headphones,Home Office,7,218.24,0.0,1527.68,82.18
ORD-12381,2024-01-12,North,Furniture,Chair,Home Office,7,308.01,0.0,2156.07,473.45
ORD-12382,2023-02-28,South,Electronics,Laptop,Consumer,2,731.14,0.05,1389.17,272.98
ORD-12383,2024-09-08,North,Furniture,Lamp,Home Office,6,88.47,0.05,504.28,49.65
ORD-12384,2024-07-23,North,Electronics,Smartphone,Home Office,5,447.92,,1791.68,418.74
ORD-12385,2023-02-09,,Electronics,Headphones,Corporate,7,656.19,0.1,4134.0,687.4
ORD-12386,2023-10-04,South,Furniture,Chair,Consumer,5,706.3,0.05,3354.92,189.97
ORD-12387,2024-12-21,East,Electronics,Laptop,Consumer,6,705.27,0.0,4231.62,1396.31
ORD-12388,2024-10-12,South,Electronics,Headphones,Consumer,9,813.62,0.1,6590.32,1386.48
ORD-12389,2023-06-07,West,Furniture,Bookshelf,Corporate,3,220.35,0.0,661.05,142.77
ORD-12390,2024-03-07,South,Office Supplies,Folder,Consumer,3,19.95,0.1,53.86,8.69
ORD-12391,2023-01-17,West,Office Supplies,Stapler,Consumer,4,43.34,0.0,173.36,16.07
ORD-12392,2024-06-26,South,Furniture,Bookshelf,Corporate,3,223.18,0.1,602.59,70.61
ORD-12393,2023-06-30,East,Electronics,Laptop,Corporate,4,1007.86,0.05,3829.87,274.1
ORD-12394,2023-01-03,West,Furniture,Desk,Consumer,9,750.43,0.0,6753.87,1004.46
ORD-12395,2024-08-19,Central,Electronics,Headphones,Consumer,7,516.61,0.15,3073.83,813.83
ORD-12396,2024-02-03,South,Electronics,Smartphone,Corporate,9,478.32,0.0,4304.88,1231.3
ORD-12397,2024-05-27,South,Electronics,Headphones,Home Office,7,210.43,0.0,1473.01,177.12
ORD-12398,2024-10-17,South,Office Supplies,Pen Set,Consumer,8,18.41,0.0,147.28,38.24
ORD-12399,2024-03-14,South,Furniture,Chair,Home Office,6,565.72,0.0,3394.32,274.43
ORD-12400,2024-11-22,South,Furniture,Lamp,Corporate,3,488.4,0.0,1465.2,312.79
ORD-12401,2023-03-31,South,Office Supplies,Notebook,Consumer,9,3.74,0.0,33.66,10.84
ORD-12402,2024-05-20,Central,Office Supplies,Pen Set,Home Office,7,32.62,,216.92,25.33
ORD-12403,2023-05-18,West,Office Supplies,Folder,Corporate,4,26.24,0.2,83.97,19.41
ORD-12404,2024-11-24,Central,Furniture,Desk,Corporate,9,370.45,0.0,3334.05,1093.98
ORD-12405,2023-08-11,West,Office Supplies,Notebook,Corporate,5,27.22,0.1,122.49,8.2
ORD-12406,2024-05-03,Central,Furniture,Desk,Corporate,2,564.89,0.1,1016.8,305.0
ORD-12407,2023-05-31,East,Electronics,Headphones,Home Office,1,503.85,0.0,503.85,28.16
ORD-12408,2024-08-19,Central,Office Supplies,Notebook,Consumer,5,37.45,0.0,187.25,18.69
ORD-12409,2023-09-13,East,Office Supplies,Stapler,Home Office,1,6.32,0.1,5.69,1.19
ORD-12410,2023-04-04,East,Office Supplies,Stapler,Corporate,8,24.04,0.0,192.32,50.34
ORD-12411,2024-06-26,East,Furniture,Desk,Corporate,9,527.28,0.1,4270.97,1451.89
ORD-12412,2023-09-05,East,Electronics,Keyboard,Corporate,6,281.5,0.05,1604.55,134.69
ORD-12413,2023-07-13,North,Office Supplies,Printer Paper,Home Office,2,59.98,0.2,95.97,32.64
ORD-12414,2023-03-24,South,Electronics,Keyboard,Consumer,8,129.68,0.1,933.7,274.36
ORD-12415,2023-02-08,West,Furniture,Desk,Home Office,3,325.16,0.15,829.16,79.42
ORD-12416,2023-06-16,South,Electronics,Laptop,Corporate,2,181.12,0.1,326.02,71.98
ORD-12417,2024-11-24,North,Electronics,Smartphone,Corporate,8,927.57,0.15,6307.48,1998.11
ORD-12418,2024-06-30,Central,Furniture,Sofa,Consumer,6,652.64,0.1,3524.26,446.18
ORD-12419,2024-03-01,South,Furniture,Lamp,Home Office,8,595.37,0.15,4048.52,353.23
ORD-12420,2024-10-29,North,Office Supplies,Notebook,Home Office,3,38.71,0.15,98.71,34.25
ORD-12421,2023-07-15,Central,Electronics,Monitor,Corporate,6,658.05,0.1,3553.47,1128.68
ORD-12422,2024-07-26,North,Office Supplies,Stapler,Corporate,5,40.91,0.05,194.32,42.72
ORD-12423,2024-08-02,Central,Furniture,Bookshelf,Corporate,5,647.11,0.15,2750.22,370.9
ORD-12424,2024-07-11,South,Office Supplies,Pen Set,Consumer,1,12.86,0.05,12.22,4.08
ORD-12425,2024-06-21,Central,Electronics,Keyboard,Consumer,3,217.36,0.05,619.48,188.13
ORD-12426,2024-01-06,West,Furniture,Sofa,Consumer,8,308.25,,2219.4,433.44
ORD-12427,2023-03-12,South,Electronics,Keyboard,Home Office,2,602.96,0.05,1145.62,302.6
ORD-12428,2024-01-22,Central,Furniture,Lamp,Home Office,2,100.6,0.1,181.08,27.04
ORD-12429,2023-11-11,West,Electronics,Monitor,Home Office,2,191.05,0.0,382.1,30.41
ORD-12430,2024-07-21,East,Office Supplies,Stapler,Corporate,6,31.65,0.05,180.4,12.78
ORD-12431,2024-10-11,South,Furniture,Sofa,Consumer,1,536.47,0.05,509.65,165.9
ORD-12432,2023-12-12,South,Furniture,Chair,Consumer,6,158.51,0.0,951.06,301.62
ORD-12433,2024-03-26,North,Electronics,Smartphone,Consumer,6,763.71,0.0,4582.26,1394.41
ORD-12434,2024-10-01,South,Electronics,Laptop,Consumer,4,691.45,0.15,2350.93,620.88
ORD-12435,2023-08-18,East,Furniture,Lamp,Consumer,4,295.53,0.0,1182.12,337.51
ORD-12436,2023-03-31,North,Furniture,Sofa,Home Office,2,367.69,0.1,661.84,58.76
ORD-12437,2024-05-02,Central,Office Supplies,Folder,Consumer,3,8.68,0.05,24.74,2.22
ORD-12438,2024-05-18,East,Office Supplies,Notebook,Home Office,1,52.45,0.0,52.45,5.21
ORD-12439,2023-05-02,West,Electronics,Monitor,Consumer,9,872.98,0.15,6678.3,802.09
ORD-12440,2023-09-20,South,Office Supplies,Stapler,Corporate,5,25.67,0.15,109.1,37.96
ORD-12441,2024-02-29,West,Office Supplies,Notebook,Home Office,1,33.31,0.0,33.31,11.12
ORD-12442,2024-08-02,Central,Office Supplies,Notebook,Consumer,9,2.63,0.1,21.3,5.61
ORD-12443,2023-02-23,North,Furniture,Lamp,Corporate,4,434.68,0.1,1564.85,203.83
ORD-12444,2023-03-20,South,Electronics,Laptop,Corporate,4,232.72,0.15,791.25,102.34
ORD-12445,2024-02-15,South,Office Supplies,Pen Set,Corporate,6,6.3,0.05,35.91,11.42
ORD-12446,2023-02-18,West,Furniture,Bookshelf,Consumer,6,791.83,0.05,4513.43,1575.12
ORD-12447,2023-07-21,Central,Office Supplies,Stapler,Consumer,8,55.36,0.05,420.74,57.8
ORD-12448,2023-06-14,East,Office Supplies,Printer Paper,Corporate,6,7.48,0.1,40.39,6.61
ORD-12449,2024-06-20,South,Office Supplies,Pen Set,Corporate,5,9.93,0.15,42.2,6.19
ORD-12450,2024-05-06,West,Electronics,Headphones,Corporate,2,341.76,0.1,615.17,164.72
ORD-12451,2024-04-05,,Electronics,Smartphone,Home Office,8,521.52,0.0,4172.16,1407.33
ORD-12452,2024-07-03,West,Office Supplies,Folder,Corporate,7,58.49,0.0,409.43,77.4
ORD-12453,2024-05-04,East,Office Supplies,Notebook,Consumer,9,23.87,0.0,214.83,48.65
ORD-12454,2023-02-23,Central,Electronics,Laptop,Corporate,9,751.66,0.1,6088.45,1781.16
ORD-12455,2023-09-28,West,Electronics,Monitor,Home Office,3,519.66,0.0,1558.98,151.91
ORD-12456,2024-10-21,Central,Furniture,Sofa,Corporate,6,495.15,0.05,2822.35,447.31
ORD-12457,2024-11-05,North,Office Supplies,Pen Set,Home Office,1,58.77,0.0,58.77,7.72
ORD-12458,2024-01-22,South,Electronics,Monitor,Consumer,7,842.79,0.0,5899.53,303.22
ORD-12459,2024-01-23,East,Office Supplies,Notebook,Home Office,6,7.78,0.0,46.68,8.28
ORD-12460,2023-08-21,East,Electronics,Headphones,Home Office,5,178.29,0.0,891.45,84.69
ORD-12461,2024-02-11,Central,Electronics,Monitor,Home Office,8,791.24,0.05,6013.42,761.26
ORD-12462,2024-11-25,South,Furniture,Bookshelf,Home Office,2,118.49,0.0,236.98,35.22
ORD-12463,2023-12-25,East,Furniture,Lamp,Consumer,7,594.12,0.0,4158.84,749.93
ORD-12464,2023-03-05,Central,Furniture,Bookshelf,Home Office,6,291.61,0.05,1662.18,250.91
ORD-12465,2023-09-27,West,Furniture,Bookshelf,Consumer,8,570.78,0.05,4337.93,1359.27
ORD-12466,2024-01-23,North,Electronics,Headphones,Consumer,4,224.58,0.0,898.32,130.19
ORD-12467,2023-04-14,West,Furniture,Desk,Consumer,5,324.26,0.0,1621.3,367.92
ORD-12468,2023-07-19,South,Electronics,Smartphone,Consumer,6,309.64,0.05,1764.95,300.71
ORD-12469,2023-06-23,North,Office Supplies,Pen Set,Home Office,3,25.36,0.15,64.67,22.55
ORD-12470,2024-03-05,North,Furniture,Chair,Consumer,6,77.07,0.2,369.94,102.68
ORD-12471,2024-03-11,Central,Furniture,Bookshelf,Home Office,6,422.16,0.0,2532.96,174.84
ORD-12472,2023-03-09,Central,Electronics,Laptop,Corporate,2,683.21,0.05,1298.1,259.03
ORD-12473,2023-01-14,East,Electronics,Headphones,Consumer,9,970.59,0.05,8298.54,1949.52
ORD-12474,2023-11-01,Central,Office Supplies,Pen Set,Corporate,3,28.76,0.15,73.34,17.12
ORD-12475,2023-11-15,North,Furniture,Lamp,Consumer,6,394.41,0.05,2248.14,692.92
ORD-12476,2024-01-03,Central,Electronics,Monitor,Home Office,2,250.83,0.1,451.49,49.79
ORD-12477,2024-04-01,Central,Furniture,Desk,Consumer,6,469.94,0.05,2678.66,781.59
ORD-12478,2023-05-04,South,Furniture,Bookshelf,Corporate,2,645.68,0.15,1097.66,346.85
ORD-12479,2023-07-09,North,Furniture,Lamp,Home Office,1,330.91,0.1,297.82,73.66
ORD-12480,2024-09-13,Central,Electronics,Laptop,Home Office,2,267.9,0.1,482.22,32.6
ORD-12481,2024-12-16,East,Electronics,Laptop,Corporate,3,66.56,0.0,199.68,47.26
ORD-12482,2023-10-30,West,Electronics,Laptop,Corporate,2,516.25,0.1,929.25,62.44
ORD-12483,2024-07-08,Central,Electronics,Headphones,Corporate,8,91.76,0.0,734.08,128.23
ORD-12484,2023-12-27,South,Electronics,Monitor,Home Office,6,826.81,0.0,4960.86,809.98
ORD-12485,2024-03-19,West,Office Supplies,Printer Paper,Corporate,7,34.14,0.0,238.98,50.98
ORD-12486,2023-01-07,West,Furniture,Bookshelf,Consumer,9,593.96,0.05,5078.36,533.5
ORD-12487,2024-06-16,South,Furniture,Desk,Consumer,1,653.26,0.0,653.26,199.11
ORD-12488,2023-04-21,East,Office Supplies,Stapler,Home Office,2,36.12,0.15,61.4,6.61
ORD-12489,2023-07-08,South,Electronics,Monitor,Corporate,7,150.06,0.0,1050.42,228.65
ORD-12490,2024-03-08,East,Electronics,Smartphone,Consumer,5,330.89,0.05,1571.73,289.17
ORD-12491,2024-04-20,East,Office Supplies,Stapler,Corporate,9,7.72,0.1,62.53,14.67
ORD-12492,2024-09-07,West,Electronics,Laptop,Corporate,3,916.7,0.0,2750.1,659.21
ORD-12493,2024-08-23,North,Furniture,Sofa,Home Office,8,282.57,0.15,1921.48,170.46
ORD-12494,2023-03-24,Central,Electronics,Keyboard,Corporate,3,233.71,0.05,666.07,147.73
ORD-12495,2023-08-02,Central,Office Supplies,Printer Paper,Consumer,1,23.76,0.1,21.38,3.1
ORD-12496,2023-10-01,West,Electronics,Keyboard,Home Office,1,465.13,0.0,465.13,54.04
ORD-12497,2024-09-16,East,Office Supplies,Stapler,Corporate,9,44.62,0.0,401.58,106.58
ORD-12498,2023-03-11,Central,Office Supplies,Folder,Home Office,9,21.44,0.1,173.66,55.1
ORD-12499,2023-05-09,West,Furniture,Desk,Home Office,8,83.5,0.05,634.6,179.04
ORD-12500,2023-09-19,East,Furniture,Lamp,Home Office,8,583.36,0.1,4200.19,966.3
ORD-12501,2024-10-21,Central,Furniture,Lamp,Consumer,7,706.22,0.0,4943.54,808.23
ORD-12502,2023-09-17,East,Furniture,Bookshelf,Home Office,7,456.23,0.1,2874.25,759.49
ORD-12503,2024-09-06,Central,Electronics,Laptop,Consumer,9,824.79,0.05,7051.95,1182.21
ORD-12504,2024-10-25,West,Office Supplies,Folder,Consumer,2,5.38,0.1,9.68,1.79
ORD-12505,2023-03-05,North,Electronics,Keyboard,Home Office,1,456.96,0.15,388.42,44.58
ORD-12506,2023-07-12,West,Furniture,Sofa,Corporate,1,536.04,0.0,536.04,120.93
ORD-12507,2024-05-25,East,Office Supplies,Notebook,Consumer,4,16.66,0.05,63.31,4.19
ORD-12508,2023-12-02,West,Electronics,Keyboard,Home Office,4,859.56,0.1,3094.42,1064.0
ORD-12509,2023-01-08,East,Office Supplies,Folder,Corporate,2,6.03,0.05,11.46,2.65
ORD-12510,2024-03-13,,Electronics,Keyboard,Corporate,9,561.04,0.05,4796.89,384.46
ORD-12511,2024-11-29,West,Electronics,Smartphone,Consumer,6,85.15,0.2,408.72,45.09
ORD-12512,2024-03-26,West,Office Supplies,Stapler,Consumer,3,23.17,0.05,66.03,16.77
ORD-12513,2023-10-14,North,Office Supplies,Folder,Consumer,4,26.74,0.0,106.96,13.18
ORD-12514,2024-08-14,South,Electronics,Headphones,Consumer,8,900.66,0.05,6845.02,2012.43
ORD-12515,2024-06-12,South,Electronics,Smartphone,Home Office,2,947.07,0.0,1894.14,433.83
ORD-12516,2024-04-05,South,Office Supplies,Pen Set,Corporate,6,48.31,0.05,275.37,16.25
ORD-12517,2023-08-02,South,Electronics,Keyboard,Corporate,7,611.01,0.05,4063.22,989.39
ORD-12518,2024-05-29,East,Furniture,Chair,Corporate,5,599.02,0.05,2845.34,214.69
ORD-12519,2024-12-23,West,Electronics,Monitor,Home Office,4,428.6,0.05,1628.68,236.79
ORD-12520,2024-06-01,West,Furniture,Sofa,Home Office,5,635.24,0.1,2858.58,612.28
ORD-12521,2023-07-18,West,Furniture,Sofa,Corporate,6,306.13,0.0,1836.78,253.34
ORD-12522,2023-02-05,South,Furniture,Chair,Home Office,8,282.6,0.0,2260.8,749.63
ORD-12523,2024-01-21,South,Furniture,Lamp,Corporate,6,765.43,0.1,4133.32,1231.17
ORD-12524,2023-08-20,East,Office Supplies,Printer Paper,Home Office,2,55.76,0.0,111.52,28.77
ORD-12525,2023-08-19,West,Furniture,Desk,Consumer,9,745.25,0.15,5701.16,593.55
ORD-12526,2024-12-20,West,Electronics,Smartphone,Corporate,6,153.66,0.0,921.96,195.53
ORD-12527,2023-06-02,Central,Furniture,Chair,Consumer,5,241.28,0.15,1025.44,215.64
ORD-12528,2024-05-28,East,Furniture,Lamp,Corporate,9,553.99,0.05,4736.61,897.22
ORD-12529,2024-12-23,Central,Electronics,Laptop,Consumer,9,1121.93,0.15,8582.76,902.56
ORD-12530,2024-11-30,East,Office Supplies,Pen Set,Home Office,1,28.3,0.2,22.64,7.18
ORD-12531,2024-02-12,West,Electronics,Headphones,Home Office,2,573.03,0.1,1031.45,316.1
ORD-12532,2023-11-25,North,Electronics,Headphones,Home Office,5,559.57,0.1,2518.07,158.17
ORD-12533,2024-01-23,South,Furniture,Sofa,Consumer,1,128.96,0.1,116.06,20.49
ORD-12534,2023-02-20,East,Office Supplies,Notebook,Corporate,9,32.54,0.0,292.86,35.62
ORD-12535,2023-10-23,Central,Electronics,Laptop,Consumer,4,617.19,0.0,2468.76,544.14
ORD-12536,2024-01-08,East,Furniture,Chair,Corporate,4,297.11,0.15,1010.17,54.39
ORD-12537,2023-12-31,West,Electronics,Laptop,Home Office,4,690.73,0.15,2348.48,616.24
ORD-12538,2023-01-16,Central,Office Supplies,Pen Set,Corporate,2,21.01,0.05,39.92,5.91
ORD-12539,2024-08-29,North,Electronics,Laptop,Corporate,9,67.37,0.1,545.7,129.13
ORD-12540,2023-06-16,South,Office Supplies,Folder,Corporate,4,56.78,0.0,227.12,28.33
ORD-12541,2024-05-29,West,Electronics,Headphones,Home Office,6,309.1,0.0,1854.6,298.26
ORD-12542,2024-03-03,Central,Furniture,Sofa,Corporate,8,136.88,0.15,930.78,255.17
ORD-12543,2023-01-30,East,Electronics,Headphones,Corporate,1,643.73,0.05,611.54,96.57
ORD-12544,2024-05-15,Central,Office Supplies,Folder,Consumer,2,53.0,0.0,106.0,33.91
ORD-12545,2023-05-17,Central,Furniture,Bookshelf,Consumer,6,44.38,0.05,252.97,38.1
ORD-12546,2024-12-03,North,Electronics,Headphones,Home Office,9,976.9,0.0,8792.1,2442.22
ORD-12547,2024-06-18,Central,Furniture,Bookshelf,Corporate,9,795.24,0.0,7157.16,1545.87
ORD-12548,2023-07-17,Central,Electronics,Headphones,Home Office,3,379.49,0.0,1138.47,327.11
ORD-12549,2024-07-02,South,Electronics,Monitor,Corporate,7,74.76,0.0,523.32,109.38
ORD-12550,2023-04-06,South,Office Supplies,Pen Set,Home Office,5,40.52,0.0,202.6,66.31
ORD-12551,2024-05-12,West,Furniture,Sofa,Corporate,3,254.84,0.1,688.07,109.25
ORD-12552,2024-07-23,North,Furniture,Desk,Corporate,7,521.47,0.05,3467.78,892.62
ORD-12553,2024-02-23,East,Office Supplies,Printer Paper,Home Office,8,16.34,0.0,130.72,6.61
ORD-12554,2023-07-24,Central,Office Supplies,Notebook,Corporate,8,26.87,0.0,214.96,27.95
ORD-12555,2024-06-17,East,Office Supplies,Stapler,Corporate,1,23.23,0.05,22.07,6.04
ORD-12556,2024-06-23,Central,Electronics,Monitor,Home Office,9,854.36,0.0,7689.24,2555.31
ORD-12557,2024-09-18,North,Electronics,Keyboard,Home Office,9,891.69,0.05,7623.95,2527.14
ORD-12558,2024-04-16,North,Office Supplies,Notebook,Corporate,7,46.11,0.1,290.49,57.62
ORD-12559,2024-08-13,North,Electronics,Headphones,Consumer,3,1036.37,0.15,2642.74,310.98
ORD-12560,2023-03-09,Central,Office Supplies,Stapler,Corporate,7,7.83,0.0,54.81,15.66
ORD-12561,2024-08-17,East,Furniture,Chair,Corporate,2,114.58,0.05,217.7,75.44
ORD-12562,2024-06-15,Central,Electronics,Monitor,Consumer,2,1191.66,0.0,2383.32,744.56
ORD-12563,2023-01-20,North,Furniture,Sofa,Home Office,3,505.42,0.2,1213.01,187.53
ORD-12564,2023-01-26,South,Furniture,Chair,Home Office,5,96.52,0.15,410.21,61.47
ORD-12565,2024-11-27,West,Furniture,Sofa,Home Office,8,244.99,0.05,1861.92,319.87
ORD-12566,2023-06-22,East,Electronics,Keyboard,Corporate,7,1052.11,0.1,6628.29,1375.89
ORD-12567,2023-06-16,West,Furniture,Bookshelf,Home Office,5,730.7,0.0,3653.5,525.92
ORD-12568,2023-07-28,North,Furniture,Desk,Home Office,4,365.06,0.0,1460.24,469.38
ORD-12569,2024-12-19,East,Electronics,Monitor,Corporate,6,995.01,0.0,5970.06,1723.92
ORD-12570,2024-05-25,South,Electronics,Smartphone,Consumer,8,358.08,0.15,2434.94,507.48
ORD-12571,2024-04-30,Central,Furniture,Desk,Corporate,1,532.05,0.1,478.84,120.81
ORD-12572,2023-05-19,South,Furniture,Chair,Consumer,7,640.21,0.05,4257.4,1283.23
ORD-12573,2023-04-04,Central,Office Supplies,Notebook,Corporate,8,43.09,0.2,275.78,85.43
ORD-12574,2024-10-15,Central,Furniture,Chair,Home Office,1,470.52,,399.94,114.23
ORD-12575,2024-03-22,East,Office Supplies,Printer Paper,Home Office,6,30.24,0.0,181.44,34.51
ORD-12576,2023-09-19,South,Furniture,Bookshelf,Corporate,6,376.12,0.15,1918.21,218.92
ORD-12577,2024-03-18,North,Electronics,Smartphone,Consumer,5,508.27,0.15,2160.15,616.2
ORD-12578,2024-08-29,East,Furniture,Chair,Corporate,2,181.31,0.1,326.36,34.46
ORD-12579,2023-01-01,West,Furniture,Sofa,Home Office,2,207.27,0.0,414.54,83.81
ORD-12580,2023-11-06,North,Office Supplies,Printer Paper,Consumer,3,35.16,0.1,94.93,30.42
ORD-12581,2023-01-25,East,Furniture,Chair,Corporate,1,285.71,0.15,242.85,65.38
ORD-12582,2024-09-12,East,Furniture,Desk,Home Office,3,180.12,0.0,540.36,169.08
ORD-12583,2023-04-03,North,Office Supplies,Folder,Home Office,5,40.49,0.0,202.45,67.16
ORD-12584,2023-07-31,Central,Office Supplies,Folder,Consumer,6,20.07,0.05,114.4,23.15
ORD-12585,2024-03-13,West,Electronics,Monitor,Consumer,3,472.14,0.0,1416.42,372.27
ORD-12586,2024-12-29,Central,Furniture,Sofa,Consumer,5,136.16,0.05,646.76,97.59
ORD-12587,2024-08-07,West,Electronics,Laptop,Home Office,5,201.35,0.0,1006.75,171.41
ORD-12588,2024-11-10,North,Office Supplies,Printer Paper,Consumer,6,19.2,0.15,97.92,19.19
ORD-12589,2023-07-09,North,Furniture,Lamp,Consumer,4,628.05,0.0,2512.2,499.46
ORD-12590,2023-07-26,East,Office Supplies,Pen Set,Home Office,6,22.31,0.0,133.86,18.04
ORD-12591,2023-06-02,Central,Office Supplies,Stapler,Consumer,7,35.13,0.0,245.91,38.64
ORD-12592,2024-05-09,,Electronics,Headphones,Corporate,8,938.21,0.2,6004.54,1967.82
ORD-12593,2023-12-26,West,Office Supplies,Folder,Corporate,1,50.46,0.15,42.89,12.78
ORD-12594,2024-04-02,Central,Electronics,Headphones,Home Office,3,1109.18,0.15,2828.41,765.49
ORD-12595,2023-01-11,Central,Office Supplies,Folder,Home Office,8,2.56,0.1,18.43,2.61
ORD-12596,2023-01-22,West,Furniture,Sofa,Corporate,7,96.7,0.2,541.52,76.88
ORD-12597,2024-01-14,East,Office Supplies,Notebook,Home Office,8,37.25,0.2,238.4,64.98
ORD-12598,2024-09-20,Central,Electronics,Smartphone,Corporate,3,191.8,0.0,575.4,97.99
ORD-12599,2023-06-15,Central,Electronics,Keyboard,Consumer,3,726.03,0.0,2178.09,604.99
ORD-12600,2023-10-24,North,Furniture,Desk,Corporate,8,59.66,0.0,477.28,31.88
ORD-12601,2023-07-28,East,Office Supplies,Pen Set,Home Office,6,20.58,0.1,111.13,12.4
ORD-12602,2024-12-02,North,Furniture,Desk,Corporate,4,150.63,0.2,482.02,139.79
ORD-12603,2023-09-18,East,Office Supplies,Printer Paper,Corporate,8,55.07,0.1,396.5,80.11
ORD-12604,2023-02-01,West,Furniture,Desk,Home Office,5,520.84,0.0,2604.2,295.26
ORD-12605,2024-07-24,East,Furniture,Bookshelf,Home Office,2,320.34,0.05,608.65,78.0
ORD-12606,2023-06-29,South,Furniture,Lamp,Consumer,1,671.21,0.05,637.65,204.51
ORD-12607,2023-03-15,East,Furniture,Lamp,Consumer,8,479.37,0.15,3259.72,806.24
ORD-12608,2023-12-07,West,Office Supplies,Folder,Corporate,3,25.04,0.1,67.61,16.53
ORD-12609,2023-01-19,North,Furniture,Sofa,Home Office,8,116.63,0.0,933.04,256.38
ORD-12610,2024-07-13,Central,Office Supplies,Printer Paper,Consumer,5,4.61,0.15,19.59,6.21
